patch_id,img_id,value
52,1,0.5457270076737036
53,1,0.9689786628064312
54,1,0.2465057663036332
55,1,0.9240556002660046
56,1,0.893940567997378
57,1,0.5839524910273068
58,1,0.7969797827045707
59,1,0.5171346643631495
60,1,0.40311066858801836
61,1,0.5363197857151886
62,1,0.2395989857228057
63,1,0.6253972198676251
64,1,0.7703481482309431
65,1,0.06965911520554591
66,1,0.5753605262488022
67,1,0.23730315475392527
68,1,0.9828246046976491
69,1,0.9262920721908598
70,1,0.6773951923245846
71,1,0.5364607945227745
72,1,0.03187193298074342
73,1,0.8755169724235836
74,1,0.017339737606950734
75,1,0.16792105382690026
76,1,0.14314413939827586
77,1,0.23058899645896325
78,1,0.8698690348754552
79,1,0.15864955465563424
80,1,0.6154626628886956
81,1,0.27152658081035574
82,1,0.28499991208159736
83,1,0.5292730181554413
84,1,0.41310775341041306
85,1,0.0013678602448238264
86,1,0.2935403472422441
87,1,0.09733896511616535
88,1,0.45745317260713525
89,1,0.8957151902673356
90,1,0.5882490383855447
91,1,0.09617481257805716
92,1,0.4482301796934277
93,1,0.10969023113782317
94,1,0.8820646975611993
95,1,0.7028575535504721
96,1,0.23865543765962216
97,1,0.639894690574007
98,1,0.03424130824551508
99,1,0.48780746943090825
100,1,0.8036539355450325
101,1,0.3037247669202169
102,1,0.2528729019483187
103,1,0.19701179402859792
104,1,0.6205524160868974
105,1,0.03727669105559328
106,1,0.8753472972741942
107,1,0.3403371421865058
108,1,0.19848729194757553
109,1,0.8295468778269084
110,1,0.6616385330208636
111,1,0.44012571158855585
112,1,0.8116956207071668
113,1,0.7932853163973039
114,1,0.9543118327044026
115,1,0.4459210744069133
116,1,0.07200437912252233
117,1,0.47855692182068676
118,1,0.40917777269061173
119,1,0.6692978175757307
120,1,0.7900188213741639
121,1,0.36810547992634157
122,1,0.3262865293827808
123,1,0.2270362856595527
124,1,0.7515646508942818
125,1,0.952157207646372
126,1,0.24826583260854784
127,1,0.6539192161315122
128,1,0.13319750808519182
129,1,0.9692670151591483
130,1,0.1172118485207716
131,1,0.33748048016442334
132,1,0.374711048385834
133,1,0.9538326666059306
134,1,0.46905447751672646
135,1,0.8388958965186784
136,1,0.22586467320307468
137,1,0.6864817508974779
138,1,0.7960877861749992
139,1,0.9829679759245993
140,1,0.423052214245522
141,1,0.24711415319241392
142,1,0.5187364823353446
143,1,0.9691743110370742
144,1,0.8327233657905898
145,1,0.733307065631181
146,1,0.9954359694567539
147,1,0.20951860417461732
148,1,0.31997627124947037
149,1,0.7516749330119248
150,1,0.5658932496411598
151,1,0.9976651616125094
152,1,0.38631030331734606
153,1,0.23805098059253138
154,1,0.14782065755659957
155,1,0.7152024927714773
156,1,0.8830501875382485
157,1,0.5199529575155071
158,1,0.2832300725828534
159,1,0.11348868220703223
160,1,0.9334070348824243
161,1,0.11739289319493385
162,1,0.3096963675725911
163,1,0.5027085892936279
164,1,0.24859620086218792
165,1,0.03936564456962133
166,1,0.15131313410963299
167,1,0.6753222436557722
168,1,0.6417470783157891
169,1,0.8317051484359457
170,1,0.05082981467851466
171,1,0.8046674971570634
172,1,0.926755035513075
173,1,0.7874959371607229
174,1,0.5798700287731094
175,1,0.3494258545716744
176,1,0.6130186030675554
177,1,0.846815450541784
178,1,0.24662943991784292
179,1,0.5525674693266404
180,1,0.9205828335870679
181,1,0.056949933057261815
182,1,0.40065221443655863
183,1,0.15119286141084132
184,1,0.06698471923817695
185,1,0.8423289397458962
186,1,0.04272432780464874
187,1,0.9407520244625125
188,1,0.990412789712312
189,1,0.6000390617056813
190,1,0.7784609885273325
191,1,0.995835943293412
192,1,0.06654634857316866
193,1,0.40268230663322657
194,1,0.5739034863927992
195,1,0.10300066545707465
196,1,0.39483710949288964
197,1,0.7596444137334558
198,1,0.785203478969652
199,1,0.8847637414541865
0,2,0.02014222553039391
1,2,0.709337496380619
2,2,0.9312122810318987
3,2,0.026823312489047124
4,2,0.33202233022904715
5,2,0.6899949451182663
6,2,0.4655520438228796
7,2,0.08171357798482748
8,2,0.029194861662097282
9,2,0.7477289307992847
10,2,0.0009756784993760759
11,2,0.9648771027619091
12,2,0.9620130593520796
13,2,0.6361396636800182
14,2,0.8697347085799111
15,2,0.2519910635842988
16,2,0.22958253764818248
17,2,0.35842554519262493
18,2,0.31608307316202033
19,2,0.1212310675081596
20,2,0.09242371363090074
21,2,0.48398926931363917
22,2,0.8768961951452677
23,2,0.232162637580689
24,2,0.5160239681174233
25,2,0.7934414529918363
26,2,0.8041903273901054
27,2,0.3922285545239864
28,2,0.48444742831382626
29,2,0.5776732015244108
30,2,0.23954020461308
31,2,0.2508877738944678
32,2,0.6200192110212612
33,2,0.472797426408298
34,2,0.30072288931522895
35,2,0.6286580505582882
36,2,0.40317198935793996
37,2,0.7154066284908358
38,2,0.6685972131912982
39,2,0.01645200185411999
40,2,0.2930835404344807
41,2,0.15883628663811533
42,2,0.2912163567977192
43,2,0.5736826114149958
44,2,0.07724900266395962
45,2,0.9080062107083505
46,2,0.5002082833611919
47,2,0.9607247075611949
48,2,0.49413925491191335
49,2,0.07111875142176038
50,2,0.5392915390123862
51,2,0.7377347465193181
52,2,0.27545108223148096
53,2,0.6735209571140781
54,2,0.7010939980344024
55,2,0.2753446273166428
56,2,0.9453979720029011
57,2,0.772322800619261
58,2,0.31740685110799227
59,2,0.9861647328799078
60,2,0.3637907825779876
61,2,0.9584249287708406
62,2,0.5959205845062963
63,2,0.5420811448679083
64,2,0.9305211026043582
65,2,0.08678222184905271
66,2,0.9286177308430016
67,2,0.09310753095996527
68,2,0.38331559239470747
69,2,0.7219128261867531
70,2,0.8338817546262165
71,2,0.9197871199380143
72,2,0.5608163907024928
73,2,0.21615339624538854
74,2,0.17226319475802576
75,2,0.4974091605687687
76,2,0.8504280352241657
77,2,0.25864235807717595
78,2,0.16353970663726225
79,2,0.9672615853811088
80,2,0.011867756938016782
81,2,0.33610103268166724
82,2,0.1283763332782497
83,2,0.9139986615409814
84,2,0.28638997852415526
85,2,0.8616478580692689
86,2,0.4730104502030549
87,2,0.44768992853892675
88,2,0.40965270922201424
89,2,0.2426605937240066
90,2,0.5358912656926436
91,2,0.6287585459494144
92,2,0.803806794186666
93,2,0.46230331500097843
94,2,0.42314834058000883
95,2,0.4018682369226205
96,2,0.443079942272554
97,2,0.4648149326954234
98,2,0.27124676012070303
99,2,0.9172954271008857
100,2,0.24056713915380223
101,2,0.2786356081364423
102,2,0.1529590928583503
103,2,0.7854634032940142
104,2,0.7133943752467573
105,2,0.11256976668754282
106,2,0.7522541258783999
107,2,0.42051827812113196
108,2,0.5450796373399993
109,2,0.5053079984448369
110,2,0.9016071293977918
111,2,0.11078992114729513
112,2,0.49665784725369844
113,2,0.10793921810948504
114,2,0.8222173619489178
115,2,0.29648018121784814
116,2,0.28143875050357925
117,2,0.4956509487326325
118,2,0.131027091529331
119,2,0.5713807994883172
120,2,0.806030424182947
121,2,0.9227046807568671
122,2,0.8765307924745511
123,2,0.2699660217026023
124,2,0.6550329386361279
125,2,0.23312381087767098
126,2,0.10346329272641552
127,2,0.006857413139737867
128,2,0.8007500183338957
129,2,0.5853276429966388
130,2,0.8178412410209343
131,2,0.4137082388488815
132,2,0.3415286744166445
133,2,0.33578423916530864
134,2,0.6114391545529004
135,2,0.08116832236214555
136,2,0.7393210031193392
137,2,0.6526450536723132
138,2,0.8826585749432412
139,2,0.8297267489564109
140,2,0.6097009240568326
141,2,0.16930155157200677
142,2,0.4863668072141758
143,2,0.5016039927366689
144,2,0.7947521072381523
145,2,0.11709374516942495
146,2,0.07206421043581834
147,2,0.8780262229780673
148,2,0.33481515455078226
149,2,0.8924619241890294
150,2,0.48043586841066166
151,2,0.23993653596732345
152,2,0.4330794545429665
153,2,0.15815983773922093
154,2,0.4017472313993572
155,2,0.8381707290292069
156,2,0.17264959215493414
157,2,0.02798151802612614
158,2,0.9699040713234983
159,2,0.4311108604471161
160,2,0.6269017544137531
161,2,0.5696373471332776
162,2,0.13985099991941086
163,2,0.461817767060101
164,2,0.8114496871905423
165,2,0.05653041665800296
166,2,0.1639427142034836
167,2,0.653018792607122
168,2,0.36334949351293533
169,2,0.9701632925723661
170,2,0.0524381110915636
171,2,0.434892732055703
172,2,0.7176816340793902
173,2,0.9333055844584192
174,2,0.6756819517934702
175,2,0.08179691852732296
176,2,0.6025254507890729
177,2,0.6915628670888846
178,2,0.20875512808574326
179,2,0.30112852482820773
180,2,0.5642027750173194
181,2,0.31995943937794546
182,2,0.3768752489225963
183,2,0.3228240699862678
184,2,0.592184039858758
185,2,0.10526737227417549
186,2,0.0999779456328811
187,2,0.9376395484951532
188,2,0.5344390462959828
189,2,0.038496934375096936
190,2,0.13683472376118522
191,2,0.520702500824728
192,2,0.9967058219971539
193,2,0.7676184045805865
194,2,0.0025559169060378473
195,2,0.5880282079579962
196,2,0.8285345849959451
197,2,0.14497095043397024
198,2,0.07876182208068794
199,2,0.7202069018912292
0,3,0.9384871213288635
1,3,0.4445902250370545
2,3,0.9363747790144981
3,3,0.31858634780604045
4,3,0.9466485059640032
5,3,0.09990339571701212
6,3,0.05518309348366979
7,3,0.4350591180568619
8,3,0.166029865596513
9,3,0.31110708706262635
10,3,0.10696162321089697
11,3,0.08651086213839287
12,3,0.44262613983471566
13,3,0.41796945126682983
14,3,0.6495581541546775
15,3,0.7669239044391596
16,3,0.5125597287231848
17,3,0.39320836618223287
18,3,0.4419203779201074
19,3,0.937763034238025
20,3,0.4340971702481813
21,3,0.8029289556605033
22,3,0.0753768253588124
23,3,0.07004955664837864
24,3,0.4204473496575428
25,3,0.813895835514037
26,3,0.3603062766691154
27,3,0.4193860283633951
28,3,0.8109579698085936
29,3,0.5654258341677136
30,3,0.4137339381183278
31,3,0.5826220317040264
32,3,0.20394766432981437
33,3,0.4698035571049817
34,3,0.9741257222118513
35,3,0.035567493504892855
36,3,0.09567905875720117
37,3,0.077426657038134
38,3,0.11418160989095227
39,3,0.4609037416189128
40,3,0.0954650355768829
41,3,0.8849499456774318
42,3,0.8215655292491625
43,3,0.6247708020842905
44,3,0.823352232978255
45,3,0.6327448357849748
46,3,0.618968622911756
47,3,0.47711884994899456
48,3,0.6970845688080443
49,3,0.38629633993607515
50,3,0.7488970504236176
51,3,0.6032548277172578
52,3,0.53441913985917
53,3,0.842577029143855
54,3,0.4286810537396071
55,3,0.4943294532771474
56,3,0.14569789302258362
57,3,0.22799192713980476
58,3,0.28884666942384174
59,3,0.6789220878761483
60,3,0.5753434029157556
61,3,0.8245923645768108
62,3,0.7585059264218981
63,3,0.26002326558217526
64,3,0.6655742329623376
65,3,0.19967643452657846
66,3,0.3419166157270406
67,3,0.6585477926322028
68,3,0.1967355619837301
69,3,0.8219433828646475
70,3,0.6417793233373834
71,3,0.4002508380701172
72,3,0.3045342047344093
73,3,0.05809850727722843
74,3,0.4850009340444572
75,3,0.22989953116199358
76,3,0.09799678411501478
77,3,0.860664275082303
78,3,0.5904311862373206
79,3,0.570141232970623
80,3,0.38501485345490083
81,3,0.6390080146728259
82,3,0.2786247482971115
83,3,0.9379228659916776
84,3,0.3526313437918184
85,3,0.90702233075584
86,3,0.7864539332846859
87,3,0.22322294296704315
88,3,0.4779720831375789
89,3,0.9737507061727589
90,3,0.49305034605992504
91,3,0.9942963002621503
92,3,0.34160052621539416
93,3,0.8783298454718936
94,3,0.5580910082839261
95,3,0.14889861726390885
96,3,0.29695019647219434
97,3,0.22527545579101727
98,3,0.18714586081146467
99,3,0.16411326346555566
100,3,0.8824296767484012
101,3,0.8132841082939417
102,3,0.9484776913156083
103,3,0.3769702938252306
104,3,0.7669383996755679
105,3,0.49505948993755833
106,3,0.3031063819223918
107,3,0.1693972203337859
108,3,0.7530879009010296
109,3,0.6933278664742406
110,3,0.6530729406214555
111,3,0.009914503976670486
112,3,0.4597671402308925
113,3,0.797192165456151
114,3,0.506746283583096
115,3,0.34384391559644645
116,3,0.5987410956418117
117,3,0.4202821438073523
118,3,0.3127804538636042
119,3,0.7069120098415611
120,3,0.4843755896223143
121,3,0.26086170287889154
122,3,0.4550346584927982
123,3,0.34895245326474433
124,3,0.6012503644777071
125,3,0.17643702290964924
126,3,0.5825034918432218
127,3,0.9885841859293977
128,3,0.4289179785735109
129,3,0.1635517429039337
130,3,0.6043136692682226
131,3,0.40138819206851095
132,3,0.3118026452673023
133,3,0.16068765734665102
134,3,0.9695494382668095
135,3,0.7258969301011826
136,3,0.8992616428882114
137,3,0.43520288911437255
138,3,0.42531514393739955
139,3,0.5882641288295093
140,3,0.27938453119112294
141,3,0.07301510449069815
142,3,0.8195366510189298
143,3,0.8804008299622453
144,3,0.5151485120595464
145,3,0.8127518727164196
146,3,0.9917381481695511
147,3,0.08254094170691995
148,3,0.3066681627791066
149,3,0.5885182531034631
150,3,0.6291590843734057
151,3,0.8062694455911062
152,3,0.8709029045949586
153,3,0.1731966498622951
154,3,0.4288990920526612
155,3,0.03979950982236646
156,3,0.9567550214739489
157,3,0.6807641770336819
158,3,0.9719056909809015
159,3,0.25388730491332556
160,3,0.8610847284363433
161,3,0.8868201116339696
162,3,0.9606017197457447
163,3,0.007026307479095606
164,3,0.15031649769225508
165,3,0.1930684250595901
166,3,0.07476140366974526
167,3,0.08459329079397238
168,3,0.9968060671068933
169,3,0.7544416727493869
170,3,0.5249085015969308
171,3,0.09399935062870157
172,3,0.06451216568405005
173,3,0.29613840351071175
174,3,0.3619315457893546
175,3,0.7848120980706906
176,3,0.3972226089876807
177,3,0.450386482636264
178,3,0.7949097913804307
179,3,0.008711266463107936
180,3,0.3200263542723444
181,3,0.3448513525772089
182,3,0.2683117336241819
183,3,0.8822224109738591
184,3,0.588673911763716
185,3,0.8504826499145187
186,3,0.4815867379065709
187,3,0.12222203437692492
188,3,0.8049103302506323
189,3,0.6053930709500192
190,3,0.43203689637082143
191,3,0.09062568201841037
192,3,0.6947214495993866
193,3,0.530729864713134
194,3,0.6565606533607875
195,3,0.1493861861419572
196,3,0.4220260759650918
197,3,0.8998149441430016
198,3,0.4489942381191463
199,3,0.6289868974039522
0,4,0.6101415637778727
1,4,0.5276188754998903
2,4,0.862262359887283
3,4,0.6942087171995864
4,4,0.1448387408091396
5,4,0.3680594353588227
6,4,0.7291576759088182
7,4,0.38031193516481765
8,4,0.23707109941366533
9,4,0.42331834247804256
10,4,0.7023776574982512
11,4,0.39729704453813086
12,4,0.4496487572190663
13,4,0.4728073992657753
14,4,0.9525007316973411
15,4,0.2578409321729517
16,4,0.7452611762987896
17,4,0.43507701082880346
18,4,0.5263238693576061
19,4,0.9147161239611205
20,4,0.2773607390919175
21,4,0.5954419997527103
22,4,0.25544608609764496
23,4,0.9831242710528977
24,4,0.07091374883504298
25,4,0.4254977688766688
26,4,0.30134625497475476
27,4,0.24877049862252087
28,4,0.14166795108687247
29,4,0.013756035836898994
30,4,0.9181954473097859
31,4,0.6776912954493088
32,4,0.6908333949647701
33,4,0.6675632182940289
34,4,0.8987840740460908
35,4,0.04597644712427884
36,4,0.40792923272532666
37,4,0.33320549438964875
38,4,0.10161921455787093
39,4,0.21668996780575
40,4,0.2844888310269875
41,4,0.13316053873517641
42,4,0.6532280250903765
43,4,0.2606144338923213
44,4,0.49814712053180554
45,4,0.553349298458398
46,4,0.6798615250172486
47,4,0.9871906629808558
48,4,0.9480135436347906
49,4,0.9048878723191697
50,4,0.24550938616455864
51,4,0.18186893791817227
52,4,0.5686398152236942
53,4,0.26469940320402763
54,4,0.7855571687155618
55,4,0.7137342849908759
56,4,0.9110332608292002
57,4,0.6329817083078123
58,4,0.8563760751948397
59,4,0.12246251551994347
60,4,0.2794517479997929
61,4,0.7794657542313898
62,4,0.8923547252814199
63,4,0.1651458616241459
64,4,0.9833155701459564
65,4,0.1526492902517671
66,4,0.9065391088072076
67,4,0.010552587793533852
68,4,0.6859910629296212
69,4,0.9046309264559573
70,4,0.7997696469252931
71,4,0.895511887955596
72,4,0.6448673463195331
73,4,0.651036915192065
74,4,0.5950458602179851
75,4,0.5282299798392368
76,4,0.1739489981182697
77,4,0.45834787887872985
78,4,0.934956342399358
79,4,0.02109310653122287
80,4,0.162780261896171
81,4,0.7763749363441657
82,4,0.0456404107007633
83,4,0.8096430080706379
84,4,0.7244614616600877
85,4,0.3550204809713473
86,4,0.6504420197858736
87,4,0.9202619864416098
88,4,0.037284912178511265
89,4,0.29047293486016557
90,4,0.021641035498007333
91,4,0.8854112580189282
92,4,0.3868968862318972
93,4,0.8693321179200468
94,4,0.05359142105648529
95,4,0.143538379088059
96,4,0.6704451286846694
97,4,0.4620638781947298
98,4,0.6760959585708417
99,4,0.25084184234863105
100,4,0.2980518624782489
101,4,0.8812497049271094
102,4,0.623600702448599
103,4,0.9571690688105275
104,4,0.6555023503519102
105,4,0.5220453354531709
106,4,0.8915727230697782
107,4,0.021527508020421804
108,4,0.4583093622552734
109,4,0.1025988071758599
110,4,0.38708287218080517
111,4,0.5883922221762887
112,4,0.04939400814602912
113,4,0.19847317194694825
114,4,0.6420844181950631
115,4,0.19225516098263407
116,4,0.5451126191039921
117,4,0.5493290823955488
118,4,0.9411115732030607
119,4,0.8887818174443203
120,4,0.4329620457539164
121,4,0.823911021668372
122,4,0.30653471326645654
123,4,0.9794971162222053
124,4,0.9133055002380526
125,4,0.512038763505144
126,4,0.45120738020285
127,4,0.8423578110227874
128,4,0.8663418009637587
129,4,0.1907253958562538
130,4,0.31701121890371076
131,4,0.37866075760617146
132,4,0.3691325087839775
133,4,0.09670975406794702
134,4,0.5145638489509874
135,4,0.1310227180602086
136,4,0.8363649030248548
137,4,0.16505551795576745
138,4,0.9699066445823863
139,4,0.43363804079078005
140,4,0.8260521470744189
141,4,0.8946870982696165
142,4,0.7076237121687085
143,4,0.1893663124622741
144,4,0.03452863738188072
145,4,0.18029869514465324
146,4,0.864585375129047
147,4,0.9587802282761168
148,4,0.04443689391046379
149,4,0.23677010090812678
150,4,0.2402948119477143
151,4,0.19355591701150832
152,4,0.026523879272403517
153,4,0.5544069195843062
154,4,0.19112312807840048
155,4,0.9809679871070269
156,4,0.296956070517966
157,4,0.4224629036828642
158,4,0.757456781155322
159,4,0.7280369216406951
160,4,0.2573324161336179
161,4,0.08898982133870303
162,4,0.04125137687163538
163,4,0.37946201881403074
164,4,0.011307706288685937
165,4,0.6913820550148818
166,4,0.2860359505323222
167,4,0.9832348830716846
168,4,0.17282573795615053
169,4,0.5135771344676381
170,4,0.37115912700240605
171,4,0.5684536635568823
172,4,0.8291014189298385
173,4,0.9470346413802463
174,4,0.051437814664110126
175,4,0.049789617486236115
176,4,0.43322206732259005
177,4,0.09715345233030559
178,4,0.10826339820182451
179,4,0.8899575041875566
180,4,0.49350656592827946
181,4,0.3817472289902636
182,4,0.6775857694628065
183,4,0.17944222653440933
184,4,0.46728377318986025
185,4,0.9254728307962813
186,4,0.07860869870684106
187,4,0.3959225020084416
188,4,0.6401878951367587
189,4,0.47570931560325824
190,4,0.403794492999624
191,4,0.5531990400846558
192,4,0.06508271333167093
193,4,0.5875920266520389
194,4,0.5308259645642492
195,4,0.7165011027875735
196,4,0.044734010518477696
197,4,0.6899823175473724
198,4,0.6052627921891
199,4,0.07684170362945164
0,5,0.9230484928169804
1,5,0.49493580316158314
2,5,0.9633465318272016
3,5,0.19943135018364033
4,5,0.19199854353678214
5,5,0.9200499233281594
6,5,0.646227924375718
7,5,0.569911255557634
8,5,0.7626455455010774
9,5,0.19718419695683453
10,5,0.6457485364813812
11,5,0.7149268445437479
12,5,0.36900090324342416
13,5,0.25078610688798453
14,5,0.33663934913184246
15,5,0.9583598122936257
16,5,0.36243740616963716
17,5,0.41337123389021246
18,5,0.07457678489235842
19,5,0.8073769417470882
20,5,0.6821881998579007
21,5,0.25733926689111064
22,5,0.6963983800361253
23,5,0.366785598488388
24,5,0.8204158148587909
25,5,0.5418441559679307
26,5,0.36898510068934476
27,5,0.386785319769023
28,5,0.0840548028635053
29,5,0.8226228569721896
30,5,0.030744108896577305
31,5,0.3569827029860513
32,5,0.7394159347722163
33,5,0.383587658166046
34,5,0.9705146240751712
35,5,0.11292193233777803
36,5,0.6056743554693791
37,5,0.8405683617856574
38,5,0.032800246238964825
39,5,0.8921614863976731
40,5,0.6532018557346293
41,5,0.19853721181769868
42,5,0.7062814566534836
43,5,0.25339287323664095
44,5,0.6334782009354137
45,5,0.2594615390305094
46,5,0.1983063591285067
47,5,0.5767655192311275
48,5,0.2796960678433086
49,5,0.33122587420789973
50,5,0.20952939203340504
51,5,0.7631563283572975
52,5,0.8648917951555257
53,5,0.18685451296244404
54,5,0.19767660456025615
55,5,0.6348893130617737
56,5,0.45541490884917435
57,5,0.9946561594576276
58,5,0.41904712129093
59,5,0.6940907489145995
60,5,0.17857238424472643
61,5,0.7392499307445638
62,5,0.9317076658129002
63,5,0.7541626587198837
64,5,0.7248463603171655
65,5,0.30232501249328503
66,5,0.8949496981640975
67,5,0.7380792935296796
68,5,0.4275895472524266
69,5,0.04743143885304879
70,5,0.17953005650505904
71,5,0.41204831466380754
72,5,0.22667396264545148
73,5,0.5873592572193054
74,5,0.8250123044884395
75,5,0.8806945847493036
76,5,0.2998994117618955
77,5,0.6897848262014071
78,5,0.09963370342931377
79,5,0.3036560761831283
80,5,0.49603492210076017
